Year,Region,RegionIndex,KER_price ($/kg),CO2_price ($/kgCO2)
2055,CHN,8,0.503142173,1.53e-13
2055,IDN,9,0.673574572,0.0
2055,IND,10,0.589175063,0.0
2055,ASO,11,0.673574572,0.0
2055,JPN,12,0.653316768,0.0
2055,SKT,13,0.642536603,0.0
2055,ANZ,14,0.650273372,0.0
2055,USA,15,0.550676214,0.0
2055,CAN,16,0.642728239,0.0
2055,LAM,17,0.650126898,0.0
2055,BRA,18,0.650126898,0.0
2055,MEX,19,0.53525795,0.0
2055,CHL,20,0.650126898,0.0
2055,ENE,21,0.447315255,0.0
2055,ENW,22,0.447315255,0.0
2055,EUE,23,0.652065121,0.0
2055,EUW,24,0.652065121,0.0
2055,EUM,25,0.652065121,0.0
2055,MEA,26,0.652577022,0.0
2055,MDA,27,0.652577022,0.0
2055,UK,28,0.657714664,0.0
2056,AFE,0,0.64718437,0.0
2056,AFN,1,0.64718437,0.0
2056,AFW,2,0.64718437,0.0
2056,AFZ,3,0.64718437,0.0
2056,NIG,4,0.64718437,0.0
2056,RUS,5,0.308664552,0.0
2056,ASC,6,0.681443652,0.0
2056,ASE,7,0.681443652,0.0
2056,CHN,8,0.503757344,1.59e-13
2056,IDN,9,0.681443652,0.0
2056,IND,10,0.59659954,0.0
2056,ASO,11,0.681443652,0.0
2056,JPN,12,0.658611604,0.0
2056,SKT,13,0.646297336,0.0
2056,ANZ,14,0.655570767,0.0
2056,USA,15,0.541191716,0.0
2056,CAN,16,0.648030957,0.0
2056,LAM,17,0.655923045,0.0
2056,BRA,18,0.655923045,0.0
2056,MEX,19,0.528719369,0.0
2056,CHL,20,0.655923045,0.0
2056,ENE,21,0.440546255,0.0
2056,ENW,22,0.440546255,0.0
2056,EUE,23,0.657971485,0.0
2056,EUW,24,0.657971485,0.0
2056,EUM,25,0.657971485,0.0
2056,MEA,26,0.660368489,0.0
2056,MDA,27,0.660368489,0.0
2056,UK,28,0.657553719,0.0
2057,AFE,0,0.655022218,0.0
2057,AFN,1,0.655022218,0.0
2057,AFW,2,0.655022218,0.0
2057,AFZ,3,0.655022218,0.0
2057,NIG,4,0.655022218,0.0
2057,RUS,5,0.314310763,0.0
2057,ASC,6,0.689312732,0.0
2057,ASE,7,0.689312732,0.0
2057,CHN,8,0.504372516,1.65e-13
2057,IDN,9,0.689312732,0.0
2057,IND,10,0.604024017,0.0
2057,ASO,11,0.689312732,0.0
2057,JPN,12,0.66390644,0.0
2057,SKT,13,0.650058069,0.0
2057,ANZ,14,0.660868163,0.0
2057,USA,15,0.531707218,0.0
2057,CAN,16,0.653333676,0.0
2057,LAM,17,0.661719193,0.0
2057,BRA,18,0.661719193,0.0
2057,MEX,19,0.522180788,0.0
2057,CHL,20,0.661719193,0.0
2057,ENE,21,0.433777256,0.0
2057,ENW,22,0.433777256,0.0
2057,EUE,23,0.663877849,0.0
2057,EUW,24,0.663877849,0.0
2057,EUM,25,0.663877849,0.0
2057,MEA,26,0.668159955,0.0
2057,MDA,27,0.668159955,0.0
2057,UK,28,0.657392774,0.0
2058,AFE,0,0.662860067,0.0
2058,AFN,1,0.662860067,0.0
2058,AFW,2,0.662860067,0.0
2058,AFZ,3,0.662860067,0.0
2058,NIG,4,0.662860067,0.0
2058,RUS,5,0.319956974,0.0
2058,ASC,6,0.697181811,0.0
2058,ASE,7,0.697181811,0.0
2058,CHN,8,0.504987687,1.72e-13
2058,IDN,9,0.697181811,0.0
2058,IND,10,0.611448494,0.0
2058,ASO,11,0.697181811,0.0
2058,JPN,12,0.669201276,0.0
2058,SKT,13,0.653818802,0.0
2058,ANZ,14,0.666165559,0.0
2058,USA,15,0.52222272,0.0
2058,CAN,16,0.658636394,0.0
2058,LAM,17,0.667515341,0.0
2058,BRA,18,0.667515341,0.0
2058,MEX,19,0.515642207,0.0
2058,CHL,20,0.667515341,0.0
2058,ENE,21,0.427008256,0.0
2058,ENW,22,0.427008256,0.0
2058,EUE,23,0.669784212,0.0
2058,EUW,24,0.669784212,0.0
2058,EUM,25,0.669784212,0.0
2058,MEA,26,0.675951422,0.0
2058,MDA,27,0.675951422,0.0
2058,UK,28,0.657231829,0.0
2059,AFE,0,0.670697915,0.0
2059,AFN,1,0.670697915,0.0
2059,AFW,2,0.670697915,0.0
2059,AFZ,3,0.670697915,0.0
2059,NIG,4,0.670697915,0.0
2059,RUS,5,0.325603185,0.0
2059,ASC,6,0.705050891,0.0
2059,ASE,7,0.705050891,0.0
2059,CHN,8,0.505602859,1.78e-13
2059,IDN,9,0.705050891,0.0
2059,IND,10,0.618872971,0.0
2059,ASO,11,0.705050891,0.0
2059,JPN,12,0.674496112,0.0
2059,SKT,13,0.657579535,0.0
2059,ANZ,14,0.671462954,0.0
2059,USA,15,0.512738222,0.0
2059,CAN,16,0.663939112,0.0
2059,LAM,17,0.673311488,0.0
2059,BRA,18,0.673311488,0.0
2059,MEX,19,0.509103627,0.0
2059,CHL,20,0.673311488,0.0
2059,ENE,21,0.420239256,0.0
2059,ENW,22,0.420239256,0.0
2059,EUE,23,0.675690576,0.0
2059,EUW,24,0.675690576,0.0
2059,EUM,25,0.675690576,0.0
2059,MEA,26,0.683742889,0.0
2059,MDA,27,0.683742889,0.0
2059,UK,28,0.657070885,0.0
2060,AFE,0,0.678535763,0.0
2060,AFN,1,0.678535763,0.0
2060,AFW,2,0.678535763,0.0
2060,AFZ,3,0.678535763,0.0
2060,NIG,4,0.678535763,0.0
2060,RUS,5,0.331249396,0.0
2060,ASC,6,0.712919971,0.0
2060,ASE,7,0.712919971,0.0
2060,CHN,8,0.50621803,1.84e-13
2060,IDN,9,0.712919971,0.0
2060,IND,10,0.626297448,0.0
2060,ASO,11,0.712919971,0.0
2060,JPN,12,0.679790947,0.0
2060,SKT,13,0.661340268,0.0
2060,ANZ,14,0.67676035,0.0
2060,USA,15,0.503253724,0.0
2060,CAN,16,0.66924183,0.0
2060,LAM,17,0.679107636,0.0
2060,BRA,18,0.679107636,0.0
2060,MEX,19,0.502565046,0.0
2060,CHL,20,0.679107636,0.0
2060,ENE,21,0.413470256,0.0
2060,ENW,22,0.413470256,0.0
2060,EUE,23,0.68159694,0.0
2060,EUW,24,0.68159694,0.0
2060,EUM,25,0.68159694,0.0
2060,MEA,26,0.691534355,0.0
2060,MDA,27,0.691534355,0.0
2060,UK,28,0.65690994,0.0
2061,AFE,0,0.686354947,0.0
2061,AFN,1,0.686354947,0.0
2061,AFW,2,0.686354947,0.0
2061,AFZ,3,0.686354947,0.0
2061,NIG,4,0.686354947,0.0
2061,RUS,5,0.333239873,0.0
2061,ASC,6,0.722572175,0.0
2061,ASE,7,0.722572175,0.0
2061,CHN,8,0.505809728,1.77e-13
2061,IDN,9,0.722572175,0.0
2061,IND,10,0.631962664,0.0
2061,ASO,11,0.722572175,0.0
2061,JPN,12,0.686263964,0.0
2061,SKT,13,0.666854223,0.0
2061,ANZ,14,0.682666783,0.0
2061,USA,15,0.508585369,0.0
2061,CAN,16,0.673400686,0.0
2061,LAM,17,0.685801774,0.0
2061,BRA,18,0.685801774,0.0
2061,MEX,19,0.504199163,0.0
2061,CHL,20,0.685801774,0.0
2061,ENE,21,0.421902998,0.0
2061,ENW,22,0.421902998,0.0
2061,EUE,23,0.686336604,0.0
2061,EUW,24,0.686336604,0.0
2061,EUM,25,0.686336604,0.0
2061,MEA,26,0.699430096,0.0
2061,MDA,27,0.699430096,0.0
2061,UK,28,0.662572474,0.0
2062,AFE,0,0.694174132,0.0
2062,AFN,1,0.694174132,0.0
2062,AFW,2,0.694174132,0.0
2062,AFZ,3,0.694174132,0.0
2062,NIG,4,0.694174132,0.0
2062,RUS,5,0.33523035,0.0
2062,ASC,6,0.73222438,0.0
2062,ASE,7,0.73222438,0.0
2062,CHN,8,0.505401426,1.7e-13
2062,IDN,9,0.73222438,0.0
2062,IND,10,0.637627881,0.0
2062,ASO,11,0.73222438,0.0
2062,JPN,12,0.692736981,0.0
2062,SKT,13,0.672368179,0.0
2062,ANZ,14,0.688573216,0.0
2062,USA,15,0.513917014,0.0
2062,CAN,16,0.677559541,0.0
2062,LAM,17,0.692495912,0.0
2062,BRA,18,0.692495912,0.0
2062,MEX,19,0.505833281,0.0
2062,CHL,20,0.692495912,0.0
2062,ENE,21,0.43033574,0.0
2062,ENW,22,0.43033574,0.0
2062,EUE,23,0.691076267,0.0
2062,EUW,24,0.691076267,0.0
2062,EUM,25,0.691076267,0.0
2062,MEA,26,0.707325836,0.0
2062,MDA,27,0.707325836,0.0
2062,UK,28,0.668235007,0.0
2063,AFE,0,0.701993316,0.0
2063,AFN,1,0.701993316,0.0
2063,AFW,2,0.701993316,0.0
2063,AFZ,3,0.701993316,0.0
2063,NIG,4,0.701993316,0.0
2063,RUS,5,0.337220827,0.0
2063,ASC,6,0.741876584,0.0
2063,ASE,7,0.741876584,0.0
2063,CHN,8,0.504993124,1.63e-13
2063,IDN,9,0.741876584,0.0
2063,IND,10,0.643293097,0.0
2063,ASO,11,0.741876584,0.0
2063,JPN,12,0.699209999,0.0
2063,SKT,13,0.677882134,0.0
2063,ANZ,14,0.694479649,0.0
2063,USA,15,0.51924866,0.0
2063,CAN,16,0.681718396,0.0
2063,LAM,17,0.69919005,0.0
2063,BRA,18,0.69919005,0.0
2063,MEX,19,0.507467399,0.0
2063,CHL,20,0.69919005,0.0
2063,ENE,21,0.438768482,0.0
2063,ENW,22,0.438768482,0.0
2063,EUE,23,0.695815931,0.0
2063,EUW,24,0.695815931,0.0
2063,EUM,25,0.695815931,0.0
2063,MEA,26,0.715221577,0.0
2063,MDA,27,0.715221577,0.0
2063,UK,28,0.673897541,0.0
2064,AFE,0,0.7098125,0.0
2064,AFN,1,0.7098125,0.0
2064,AFW,2,0.7098125,0.0
2064,AFZ,3,0.7098125,0.0
2064,NIG,4,0.7098125,0.0
2064,RUS,5,0.339211304,0.0
2064,ASC,6,0.751528788,0.0
2064,ASE,7,0.751528788,0.0
2064,CHN,8,0.504584822,1.55e-13
2064,IDN,9,0.751528788,0.0
2064,IND,10,0.648958314,0.0
2064,ASO,11,0.751528788,0.0
2064,JPN,12,0.705683016,0.0
2064,SKT,13,0.683396089,0.0
2064,ANZ,14,0.700386082,0.0
2064,USA,15,0.524580305,0.0
2064,CAN,16,0.685877251,0.0
2064,LAM,17,0.705884188,0.0
2064,BRA,18,0.705884188,0.0
2064,MEX,19,0.509101516,0.0
2064,CHL,20,0.705884188,0.0
2064,ENE,21,0.447201224,0.0
2064,ENW,22,0.447201224,0.0
2064,EUE,23,0.700555595,0.0
2064,EUW,24,0.700555595,0.0
2064,EUM,25,0.700555595,0.0
2064,MEA,26,0.723117317,0.0
2064,MDA,27,0.723117317,0.0
2064,UK,28,0.679560075,0.0
2065,AFE,0,0.717631685,0.0
2065,AFN,1,0.717631685,0.0
2065,AFW,2,0.717631685,0.0
2065,AFZ,3,0.717631685,0.0
2065,NIG,4,0.717631685,0.0
2065,RUS,5,0.341201781,0.0
2065,ASC,6,0.761180993,0.0
2065,ASE,7,0.761180993,0.0
2065,CHN,8,0.50417652,1.48e-13
2065,IDN,9,0.761180993,0.0
2065,IND,10,0.65462353,0.0
2065,ASO,11,0.761180993,0.0
2065,JPN,12,0.712156033,0.0
2065,SKT,13,0.688910045,0.0
2065,ANZ,14,0.706292515,0.0
2065,USA,15,0.52991195,0.0
2065,CAN,16,0.690036106,0.0
2065,LAM,17,0.712578326,0.0
2065,BRA,18,0.712578326,0.0
2065,MEX,19,0.510735634,0.0
2065,CHL,20,0.712578326,0.0
2065,ENE,21,0.455633966,0.0
2065,ENW,22,0.455633966,0.0
2065,EUE,23,0.705295258,0.0
2065,EUW,24,0.705295258,0.0
2065,EUM,25,0.705295258,0.0
2065,MEA,26,0.731013058,0.0
2065,MDA,27,0.731013058,0.0
2065,UK,28,0.685222609,0.0
2066,AFE,0,0.725450869,0.0
2066,AFN,1,0.725450869,0.0
2066,AFW,2,0.725450869,0.0
2066,AFZ,3,0.725450869,0.0
2066,NIG,4,0.725450869,0.0
2066,RUS,5,0.343192258,0.0
2066,ASC,6,0.770833197,0.0
2066,ASE,7,0.770833197,0.0
2066,CHN,8,0.503768217,1.41e-13
2066,IDN,9,0.770833197,0.0
2066,IND,10,0.660288747,0.0
2066,ASO,11,0.770833197,0.0
2066,JPN,12,0.71862905,0.0
2066,SKT,13,0.694424,0.0
2066,ANZ,14,0.712198948,0.0
2066,USA,15,0.535243596,0.0
2066,CAN,16,0.694194961,0.0
2066,LAM,17,0.719272464,0.0
2066,BRA,18,0.719272464,0.0
2066,MEX,19,0.512369752,0.0
2066,CHL,20,0.719272464,0.0
2066,ENE,21,0.464066708,0.0
2066,ENW,22,0.464066708,0.0
2066,EUE,23,0.710034922,0.0
2066,EUW,24,0.710034922,0.0
2066,EUM,25,0.710034922,0.0
2066,MEA,26,0.738908798,0.0
2066,MDA,27,0.738908798,0.0
2066,UK,28,0.690885143,0.0
2067,AFE,0,0.733270053,0.0
2067,AFN,1,0.733270053,0.0
2067,AFW,2,0.733270053,0.0
2067,AFZ,3,0.733270053,0.0
2067,NIG,4,0.733270053,0.0
2067,RUS,5,0.345182736,0.0
2067,ASC,6,0.780485402,0.0
2067,ASE,7,0.780485402,0.0
2067,CHN,8,0.503359915,1.34e-13
2067,IDN,9,0.780485402,0.0
2067,IND,10,0.665953963,0.0
2067,ASO,11,0.780485402,0.0
2067,JPN,12,0.725102067,0.0
2067,SKT,13,0.699937955,0.0
2067,ANZ,14,0.718105381,0.0
2067,USA,15,0.540575241,0.0
2067,CAN,16,0.698353816,0.0
2067,LAM,17,0.725966602,0.0
2067,BRA,18,0.725966602,0.0
2067,MEX,19,0.514003869,0.0
2067,CHL,20,0.725966602,0.0
2067,ENE,21,0.47249945,0.0
2067,ENW,22,0.47249945,0.0
2067,EUE,23,0.714774585,0.0
2067,EUW,24,0.714774585,0.0
2067,EUM,25,0.714774585,0.0
2067,MEA,26,0.746804539,0.0
2067,MDA,27,0.746804539,0.0
2067,UK,28,0.696547677,0.0
2068,AFE,0,0.741089238,0.0
2068,AFN,1,0.741089238,0.0
2068,AFW,2,0.741089238,0.0
2068,AFZ,3,0.741089238,0.0
2068,NIG,4,0.741089238,0.0
2068,RUS,5,0.347173213,0.0
2068,ASC,6,0.790137606,0.0
2068,ASE,7,0.790137606,0.0
2068,CHN,8,0.502951613,1.27e-13
2068,IDN,9,0.790137606,0.0
2068,IND,10,0.67161918,0.0
2068,ASO,11,0.790137606,0.0
2068,JPN,12,0.731575084,0.0
2068,SKT,13,0.705451911,0.0
2068,ANZ,14,0.724011814,0.0
2068,USA,15,0.545906886,0.0
2068,CAN,16,0.702512671,0.0
2068,LAM,17,0.73266074,0.0
2068,BRA,18,0.73266074,0.0
2068,MEX,19,0.515637987,0.0
2068,CHL,20,0.73266074,0.0
2068,ENE,21,0.480932192,0.0
2068,ENW,22,0.480932192,0.0
2068,EUE,23,0.719514249,0.0
2068,EUW,24,0.719514249,0.0
2068,EUM,25,0.719514249,0.0
2068,MEA,26,0.754700279,0.0
2068,MDA,27,0.754700279,0.0
2068,UK,28,0.70221021,0.0
2069,AFE,0,0.748908422,0.0
2069,AFN,1,0.748908422,0.0
2069,AFW,2,0.748908422,0.0
2069,AFZ,3,0.748908422,0.0
2069,NIG,4,0.748908422,0.0
2069,RUS,5,0.34916369,0.0
2069,ASC,6,0.79978981,0.0
2069,ASE,7,0.79978981,0.0
2069,CHN,8,0.502543311,1.2e-13
2069,IDN,9,0.79978981,0.0
2069,IND,10,0.677284396,0.0
2069,ASO,11,0.79978981,0.0
2069,JPN,12,0.738048101,0.0
2069,SKT,13,0.710965866,0.0
2069,ANZ,14,0.729918247,0.0
2069,USA,15,0.551238531,0.0
2069,CAN,16,0.706671527,0.0
2069,LAM,17,0.739354878,0.0
2069,BRA,18,0.739354878,0.0
2069,MEX,19,0.517272105,0.0
2069,CHL,20,0.739354878,0.0
2069,ENE,21,0.489364935,0.0
2069,ENW,22,0.489364935,0.0
2069,EUE,23,0.724253912,0.0
2069,EUW,24,0.724253912,0.0
2069,EUM,25,0.724253912,0.0
2069,MEA,26,0.76259602,0.0
2069,MDA,27,0.76259602,0.0
2069,UK,28,0.707872744,0.0
2070,AFE,0,0.756727606,0.0
2070,AFN,1,0.756727606,0.0
2070,AFW,2,0.756727606,0.0
2070,AFZ,3,0.756727606,0.0
2070,NIG,4,0.756727606,0.0
2070,RUS,5,0.351154167,0.0
2070,ASC,6,0.809442015,0.0
2070,ASE,7,0.809442015,0.0
2070,CHN,8,0.502135009,1.13e-13
2070,IDN,9,0.809442015,0.0
2070,IND,10,0.682949613,0.0
2070,ASO,11,0.809442015,0.0
2070,JPN,12,0.744521118,0.0
2070,SKT,13,0.716479822,0.0
2070,ANZ,14,0.735824679,0.0
2070,USA,15,0.556570177,0.0
2070,CAN,16,0.710830382,0.0
2070,LAM,17,0.746049016,0.0
2070,BRA,18,0.746049016,0.0
2070,MEX,19,0.518906222,0.0
2070,CHL,20,0.746049016,0.0
2070,ENE,21,0.497797677,0.0
2070,ENW,22,0.497797677,0.0
2070,EUE,23,0.728993576,0.0
2070,EUW,24,0.728993576,0.0
2070,EUM,25,0.728993576,0.0
2070,MEA,26,0.77049176,0.0
2070,MDA,27,0.77049176,0.0
2070,UK,28,0.713535278,0.0
2071,AFE,0,0.766048453,0.0
2071,AFN,1,0.766048453,0.0
2071,AFW,2,0.766048453,0.0
2071,AFZ,3,0.766048453,0.0
2071,NIG,4,0.766048453,0.0
2071,RUS,5,0.353251981,0.0
2071,ASC,6,0.814037871,0.0
2071,ASE,7,0.814037871,0.0
2071,CHN,8,0.509842845,1.18e-13
2071,IDN,9,0.814037871,0.0
2071,IND,10,0.68811662,0.0
2071,ASO,11,0.814037871,0.0
2071,JPN,12,0.751384959,0.0
2071,SKT,13,0.719330224,0.0
2071,ANZ,14,0.742376634,0.0
2071,USA,15,0.558611208,3.1e-15
2071,CAN,16,0.71509259,0.0
2071,LAM,17,0.753477126,0.0
2071,BRA,18,0.753477126,0.0
2071,MEX,19,0.528076693,0.0
2071,CHL,20,0.753477126,0.0
2071,ENE,21,0.494287379,0.0
2071,ENW,22,0.494287379,0.0
2071,EUE,23,0.732886905,0.0
2071,EUW,24,0.732886905,0.0
2071,EUM,25,0.732886905,0.0
2071,MEA,26,0.772873258,0.0
2071,MDA,27,0.772873258,0.0
2071,UK,28,0.716824815,0.0
2072,AFE,0,0.775369299,0.0
2072,AFN,1,0.775369299,0.0
2072,AFW,2,0.775369299,0.0
2072,AFZ,3,0.775369299,0.0
2072,NIG,4,0.775369299,0.0
2072,RUS,5,0.355349796,0.0
2072,ASC,6,0.818633727,0.0
2072,ASE,7,0.818633727,0.0
2072,CHN,8,0.51755068,1.22e-13
2072,IDN,9,0.818633727,0.0
2072,IND,10,0.693283626,0.0
2072,ASO,11,0.818633727,0.0
2072,JPN,12,0.7582488,0.0
2072,SKT,13,0.722180626,0.0
2072,ANZ,14,0.748928588,0.0
2072,USA,15,0.560652238,6.19e-15
2072,CAN,16,0.719354798,0.0
2072,LAM,17,0.760905235,0.0
2072,BRA,18,0.760905235,0.0
2072,MEX,19,0.537247163,0.0
2072,CHL,20,0.760905235,0.0
2072,ENE,21,0.490777081,0.0
2072,ENW,22,0.490777081,0.0
2072,EUE,23,0.736780234,0.0
2072,EUW,24,0.736780234,0.0
2072,EUM,25,0.736780234,0.0
2072,MEA,26,0.775254755,0.0
2072,MDA,27,0.775254755,0.0
2072,UK,28,0.720114352,0.0
2073,AFE,0,0.784690145,0.0
2073,AFN,1,0.784690145,0.0
2073,AFW,2,0.784690145,0.0
2073,AFZ,3,0.784690145,0.0
2073,NIG,4,0.784690145,0.0
2073,RUS,5,0.35744761,0.0
2073,ASC,6,0.823229583,0.0
2073,ASE,7,0.823229583,0.0
2073,CHN,8,0.525258516,1.27e-13
2073,IDN,9,0.823229583,0.0
2073,IND,10,0.698450633,0.0
2073,ASO,11,0.823229583,0.0
2073,JPN,12,0.765112641,0.0
2073,SKT,13,0.725031028,0.0
2073,ANZ,14,0.755480543,0.0
2073,USA,15,0.562693269,9.29e-15
2073,CAN,16,0.723617006,0.0
2073,LAM,17,0.768333345,0.0
2073,BRA,18,0.768333345,0.0
2073,MEX,19,0.546417634,0.0
2073,CHL,20,0.768333345,0.0
2073,ENE,21,0.487266783,0.0
2073,ENW,22,0.487266783,0.0
2073,EUE,23,0.740673562,0.0
2073,EUW,24,0.740673562,0.0
2073,EUM,25,0.740673562,0.0
2073,MEA,26,0.777636252,0.0
2073,MDA,27,0.777636252,0.0
2073,UK,28,0.723403889,0.0
2074,AFE,0,0.794010991,0.0
2074,AFN,1,0.794010991,0.0
2074,AFW,2,0.794010991,0.0
2074,AFZ,3,0.794010991,0.0
2074,NIG,4,0.794010991,0.0
2074,RUS,5,0.359545424,0.0
2074,ASC,6,0.827825439,0.0
2074,ASE,7,0.827825439,0.0
2074,CHN,8,0.532966352,1.32e-13
2074,IDN,9,0.827825439,0.0
2074,IND,10,0.70361764,0.0
2074,ASO,11,0.827825439,0.0
2074,JPN,12,0.771976482,0.0
2074,SKT,13,0.72788143,0.0
2074,ANZ,14,0.762032497,0.0
2074,USA,15,0.5647343,1.24e-14
2074,CAN,16,0.727879214,0.0
2074,LAM,17,0.775761454,0.0
2074,BRA,18,0.775761454,0.0
2074,MEX,19,0.555588105,0.0
2074,CHL,20,0.775761454,0.0
2074,ENE,21,0.483756486,0.0
2074,ENW,22,0.483756486,0.0
2074,EUE,23,0.744566891,0.0
2074,EUW,24,0.744566891,0.0
2074,EUM,25,0.744566891,0.0
2074,MEA,26,0.78001775,0.0
2074,MDA,27,0.78001775,0.0
2074,UK,28,0.726693426,0.0
2075,AFE,0,0.803331837,0.0
2075,AFN,1,0.803331837,0.0
2075,AFW,2,0.803331837,0.0
2075,AFZ,3,0.803331837,0.0
2075,NIG,4,0.803331837,0.0
2075,RUS,5,0.361643239,0.0
2075,ASC,6,0.832421295,0.0
2075,ASE,7,0.832421295,0.0
2075,CHN,8,0.540674187,1.37e-13
2075,IDN,9,0.832421295,0.0
2075,IND,10,0.708784647,0.0
2075,ASO,11,0.832421295,0.0
2075,JPN,12,0.778840323,0.0
2075,SKT,13,0.730731832,0.0
2075,ANZ,14,0.768584451,0.0
2075,USA,15,0.566775331,1.55e-14
2075,CAN,16,0.732141422,0.0
2075,LAM,17,0.783189564,0.0
2075,BRA,18,0.783189564,0.0
2075,MEX,19,0.564758575,0.0
2075,CHL,20,0.783189564,0.0
2075,ENE,21,0.480246188,0.0
2075,ENW,22,0.480246188,0.0
2075,EUE,23,0.74846022,0.0
2075,EUW,24,0.74846022,0.0
2075,EUM,25,0.74846022,0.0
2075,MEA,26,0.782399247,0.0
2075,MDA,27,0.782399247,0.0
2075,UK,28,0.729982963,0.0
2076,AFE,0,0.812652684,0.0
2076,AFN,1,0.812652684,0.0
2076,AFW,2,0.812652684,0.0
2076,AFZ,3,0.812652684,0.0
2076,NIG,4,0.812652684,0.0
2076,RUS,5,0.363741053,0.0
2076,ASC,6,0.837017151,0.0
2076,ASE,7,0.837017151,0.0
2076,CHN,8,0.548382023,1.42e-13
2076,IDN,9,0.837017151,0.0
2076,IND,10,0.713951654,0.0
2076,ASO,11,0.837017151,0.0
2076,JPN,12,0.785704164,0.0
2076,SKT,13,0.733582235,0.0
2076,ANZ,14,0.775136406,0.0
2076,USA,15,0.568816362,1.86e-14
2076,CAN,16,0.73640363,0.0
2076,LAM,17,0.790617673,0.0
2076,BRA,18,0.790617673,0.0
2076,MEX,19,0.573929046,0.0
2076,CHL,20,0.790617673,0.0
2076,ENE,21,0.47673589,0.0
2076,ENW,22,0.47673589,0.0
2076,EUE,23,0.752353549,0.0
2076,EUW,24,0.752353549,0.0
2076,EUM,25,0.752353549,0.0
2076,MEA,26,0.784780744,0.0
2076,MDA,27,0.784780744,0.0
2076,UK,28,0.7332725,0.0
2077,AFE,0,0.82197353,0.0
2077,AFN,1,0.82197353,0.0
2077,AFW,2,0.82197353,0.0
2077,AFZ,3,0.82197353,0.0
2077,NIG,4,0.82197353,0.0
2077,RUS,5,0.365838868,0.0
2077,ASC,6,0.841613007,0.0
2077,ASE,7,0.841613007,0.0
2077,CHN,8,0.556089859,1.47e-13
2077,IDN,9,0.841613007,0.0
2077,IND,10,0.719118661,0.0
2077,ASO,11,0.841613007,0.0
2077,JPN,12,0.792568005,0.0
2077,SKT,13,0.736432637,0.0
2077,ANZ,14,0.78168836,0.0
2077,USA,15,0.570857393,2.17e-14
2077,CAN,16,0.740665838,0.0
2077,LAM,17,0.798045783,0.0
2077,BRA,18,0.798045783,0.0
2077,MEX,19,0.583099516,0.0
2077,CHL,20,0.798045783,0.0
2077,ENE,21,0.473225593,0.0
2077,ENW,22,0.473225593,0.0
2077,EUE,23,0.756246878,0.0
2077,EUW,24,0.756246878,0.0
2077,EUM,25,0.756246878,0.0
2077,MEA,26,0.787162242,0.0
2077,MDA,27,0.787162242,0.0
2077,UK,28,0.736562038,0.0
2078,AFE,0,0.831294376,0.0
2078,AFN,1,0.831294376,0.0
2078,AFW,2,0.831294376,0.0
2078,AFZ,3,0.831294376,0.0
2078,NIG,4,0.831294376,0.0
2078,RUS,5,0.367936682,0.0
2078,ASC,6,0.846208864,0.0
2078,ASE,7,0.846208864,0.0
2078,CHN,8,0.563797694,1.52e-13
2078,IDN,9,0.846208864,0.0
2078,IND,10,0.724285668,0.0
2078,ASO,11,0.846208864,0.0
2078,JPN,12,0.799431846,0.0
2078,SKT,13,0.739283039,0.0
2078,ANZ,14,0.788240315,0.0
2078,USA,15,0.572898424,2.48e-14
2078,CAN,16,0.744928046,0.0
2078,LAM,17,0.805473893,0.0
2078,BRA,18,0.805473893,0.0
2078,MEX,19,0.592269987,0.0
2078,CHL,20,0.805473893,0.0
2078,ENE,21,0.469715295,0.0
2078,ENW,22,0.469715295,0.0
2078,EUE,23,0.760140207,0.0
2078,EUW,24,0.760140207,0.0
2078,EUM,25,0.760140207,0.0
2078,MEA,26,0.789543739,0.0
2078,MDA,27,0.789543739,0.0
2078,UK,28,0.739851575,0.0
2079,AFE,0,0.840615222,0.0
2079,AFN,1,0.840615222,0.0
2079,AFW,2,0.840615222,0.0
2079,AFZ,3,0.840615222,0.0
2079,NIG,4,0.840615222,0.0
2079,RUS,5,0.370034496,0.0
2079,ASC,6,0.85080472,0.0
2079,ASE,7,0.85080472,0.0
2079,CHN,8,0.57150553,1.57e-13
2079,IDN,9,0.85080472,0.0
2079,IND,10,0.729452675,0.0
2079,ASO,11,0.85080472,0.0
2079,JPN,12,0.806295687,0.0
2079,SKT,13,0.742133441,0.0
2079,ANZ,14,0.794792269,0.0
2079,USA,15,0.574939455,2.79e-14
2079,CAN,16,0.749190254,0.0
2079,LAM,17,0.812902002,0.0
2079,BRA,18,0.812902002,0.0
2079,MEX,19,0.601440458,0.0
2079,CHL,20,0.812902002,0.0
2079,ENE,21,0.466204997,0.0
2079,ENW,22,0.466204997,0.0
2079,EUE,23,0.764033535,0.0
2079,EUW,24,0.764033535,0.0
2079,EUM,25,0.764033535,0.0
2079,MEA,26,0.791925236,0.0
2079,MDA,27,0.791925236,0.0
2079,UK,28,0.743141112,0.0
2080,AFE,0,0.849936068,0.0
2080,AFN,1,0.849936068,0.0
2080,AFW,2,0.849936068,0.0
2080,AFZ,3,0.849936068,0.0
2080,NIG,4,0.849936068,0.0
2080,RUS,5,0.372132311,0.0
2080,ASC,6,0.855400576,0.0
2080,ASE,7,0.855400576,0.0
2080,CHN,8,0.579213366,1.62e-13
2080,IDN,9,0.855400576,0.0
2080,IND,10,0.734619681,0.0
2080,ASO,11,0.855400576,0.0
2080,JPN,12,0.813159529,0.0
